07-Mar-2019,203,1,9,no_resp,0,999,1154243295,1154244294,,,,,,,,,,,,,
07-Mar-2019,203,2,2,no_resp,0,1000,1154246341,1154247341,,,,,,,,,,,,,
07-Mar-2019,203,3,5,space,1,375,1154249404,1154249780,,,,,,,,,,,,,
07-Mar-2019,203,4,0,space,1,408,1154251835,1154252243,,,,,,,,,,,,,
07-Mar-2019,203,5,0,no_resp,0,999,1154254282,1154255282,,,,,,,,,,,,,
07-Mar-2019,203,6,4,space,1,949,1154257329,1154258278,,,,,,,,,,,,,
07-Mar-2019,203,7,2,space,1,938,1154260325,1154261263,,,,,,,,,,,,,
07-Mar-2019,203,8,8,space,1,877,1154263305,1154264182,,,,,,,,,,,,,
07-Mar-2019,203,9,5,space,1,496,1154266218,1154266715,,,,,,,,,,,,,
07-Mar-2019,203,10,9,space,1,419,1154268749,1154269167,,,,,,,,,,,,,
07-Mar-2019,203,11,0,space,1,514,1154271212,1154271726,,,,,,,,,,,,,
07-Mar-2019,203,12,9,space,1,413,1154273776,1154274189,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,1,s,NaN,NaN,21491,NaN,NaN,1154274226,1154295716,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,9,space,1,697,1154298814,1154299511,,,,,,,,,,,,,
07-Mar-2019,203,2,9,space,1,458,1154301561,1154302019,,,,,,,,,,,,,
07-Mar-2019,203,3,0,space,1,403,1154304058,1154304461,,,,,,,,,,,,,
07-Mar-2019,203,4,0,space,1,353,1154306505,1154306858,,,,,,,,,,,,,
07-Mar-2019,203,5,3,space,0,408,1154308902,1154309310,,,,,,,,,,,,,
07-Mar-2019,203,6,9,space,1,550,1154311349,1154311899,,,,,,,,,,,,,
07-Mar-2019,203,7,1,space,1,390,1154313946,1154314336,,,,,,,,,,,,,
07-Mar-2019,203,8,8,space,1,482,1154316377,1154316858,,,,,,,,,,,,,
07-Mar-2019,203,9,8,space,1,399,1154318907,1154319306,,,,,,,,,,,,,
07-Mar-2019,203,10,3,space,0,445,1154321354,1154321799,,,,,,,,,,,,,
07-Mar-2019,203,11,0,no_resp,0,999,1154323835,1154324834,,,,,,,,,,,,,
07-Mar-2019,203,12,3,no_resp,0,1000,1154326881,1154327881,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,2,k,l,5492,12654,1154327930,1154333422,1154334472,1154347127,k,11260,1154348190,1154359450
07-Mar-2019,203,1,2,space,1,781,1154361508,1154362289,,,,,,,,,,,,,
07-Mar-2019,203,2,6,space,1,495,1154364338,1154364832,,,,,,,,,,,,,
07-Mar-2019,203,3,1,space,1,528,1154366868,1154367396,,,,,,,,,,,,,
07-Mar-2019,203,4,9,space,1,526,1154369432,1154369958,,,,,,,,,,,,,
07-Mar-2019,203,5,6,space,1,485,1154371996,1154372480,,,,,,,,,,,,,
07-Mar-2019,203,6,5,space,1,457,1154374526,1154374983,,,,,,,,,,,,,
07-Mar-2019,203,7,3,no_resp,0,999,1154377023,1154378022,,,,,,,,,,,,,
07-Mar-2019,203,8,1,space,1,588,1154380070,1154380657,,,,,,,,,,,,,
07-Mar-2019,203,9,3,no_resp,0,999,1154382700,1154383699,,,,,,,,,,,,,
07-Mar-2019,203,10,9,space,1,549,1154385746,1154386295,,,,,,,,,,,,,
07-Mar-2019,203,11,6,space,1,541,1154388343,1154388885,,,,,,,,,,,,,
07-Mar-2019,203,12,1,space,1,750,1154390924,1154391674,,,,,,,,,,,,,
07-Mar-2019,203,13,4,space,1,417,1154393704,1154394121,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,3,s,NaN,NaN,3971,NaN,NaN,1154394170,1154398141,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,9,space,1,664,1154401195,1154401859,,,,,,,,,,,,,
07-Mar-2019,203,2,4,space,1,689,1154403909,1154404598,,,,,,,,,,,,,
07-Mar-2019,203,3,5,space,1,487,1154406639,1154407126,,,,,,,,,,,,,
07-Mar-2019,203,4,6,space,1,506,1154409152,1154409659,,,,,,,,,,,,,
07-Mar-2019,203,5,4,space,1,472,1154411699,1154412172,,,,,,,,,,,,,
07-Mar-2019,203,6,4,space,1,451,1154414213,1154414664,,,,,,,,,,,,,
07-Mar-2019,203,7,6,space,1,513,1154416694,1154417207,,,,,,,,,,,,,
07-Mar-2019,203,8,8,space,1,458,1154419257,1154419715,,,,,,,,,,,,,
07-Mar-2019,203,9,4,space,1,476,1154421738,1154422213,,,,,,,,,,,,,
07-Mar-2019,203,10,3,no_resp,0,1000,1154424252,1154425251,,,,,,,,,,,,,
07-Mar-2019,203,11,0,space,1,609,1154427298,1154427907,,,,,,,,,,,,,
07-Mar-2019,203,12,8,space,1,405,1154429945,1154430350,,,,,,,,,,,,,
07-Mar-2019,203,13,5,space,1,416,1154432375,1154432791,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,4,s,NaN,NaN,2328,NaN,NaN,1154432825,1154435153,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,8,space,1,494,1154438202,1154438697,,,,,,,,,,,,,
07-Mar-2019,203,2,5,space,1,537,1154440732,1154441269,,,,,,,,,,,,,
07-Mar-2019,203,3,2,space,1,469,1154443313,1154443781,,,,,,,,,,,,,
07-Mar-2019,203,4,3,no_resp,0,999,1154445810,1154446809,,,,,,,,,,,,,
07-Mar-2019,203,5,0,space,1,591,1154448840,1154449431,,,,,,,,,,,,,
07-Mar-2019,203,6,2,space,1,564,1154451470,1154452034,,,,,,,,,,,,,
07-Mar-2019,203,7,4,space,1,443,1154454084,1154454526,,,,,,,,,,,,,
07-Mar-2019,203,8,2,space,1,431,1154456564,1154456995,,,,,,,,,,,,,
07-Mar-2019,203,9,5,space,1,403,1154459028,1154459431,,,,,,,,,,,,,
07-Mar-2019,203,10,1,space,1,483,1154461475,1154461959,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,5,s,NaN,NaN,2951,NaN,NaN,1154462008,1154464959,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,1,space,1,489,1154468017,1154468507,,,,,,,,,,,,,
07-Mar-2019,203,2,9,space,1,630,1154470531,1154471161,,,,,,,,,,,,,
07-Mar-2019,203,3,2,space,1,412,1154473211,1154473624,,,,,,,,,,,,,
07-Mar-2019,203,4,1,space,1,457,1154475659,1154476116,,,,,,,,,,,,,
07-Mar-2019,203,5,7,space,1,518,1154478156,1154478674,,,,,,,,,,,,,
07-Mar-2019,203,6,9,space,1,478,1154480719,1154481198,,,,,,,,,,,,,
07-Mar-2019,203,7,8,space,1,493,1154483216,1154483710,,,,,,,,,,,,,
07-Mar-2019,203,8,5,space,1,445,1154485747,1154486192,,,,,,,,,,,,,
07-Mar-2019,203,9,7,space,1,530,1154488211,1154488740,,,,,,,,,,,,,
07-Mar-2019,203,10,8,space,1,595,1154490774,1154491370,,,,,,,,,,,,,
07-Mar-2019,203,11,5,space,1,593,1154493388,1154493981,,,,,,,,,,,,,
07-Mar-2019,203,12,4,space,1,628,1154496002,1154496630,,,,,,,,,,,,,
07-Mar-2019,203,13,0,space,1,564,1154498665,1154499230,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,6,s,NaN,NaN,1803,NaN,NaN,1154499264,1154501067,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,6,space,1,537,1154504109,1154504646,,,,,,,,,,,,,
07-Mar-2019,203,2,2,space,1,501,1154506673,1154507174,,,,,,,,,,,,,
07-Mar-2019,203,3,1,space,1,432,1154509220,1154509651,,,,,,,,,,,,,
07-Mar-2019,203,4,9,space,1,484,1154511700,1154512185,,,,,,,,,,,,,
07-Mar-2019,203,5,2,space,1,462,1154514231,1154514692,,,,,,,,,,,,,
07-Mar-2019,203,6,7,space,1,442,1154516728,1154517170,,,,,,,,,,,,,
07-Mar-2019,203,7,7,space,1,439,1154519208,1154519647,,,,,,,,,,,,,
07-Mar-2019,203,8,6,space,1,526,1154521689,1154522215,,,,,,,,,,,,,
07-Mar-2019,203,9,3,no_resp,0,1000,1154524252,1154525252,,,,,,,,,,,,,
07-Mar-2019,203,10,3,space,0,449,1154527299,1154527748,,,,,,,,,,,,,
07-Mar-2019,203,11,9,space,1,913,1154529779,1154530692,,,,,,,,,,,,,
07-Mar-2019,203,12,8,space,1,589,1154532742,1154533331,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,7,s,NaN,NaN,1604,NaN,NaN,1154533375,1154534979,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,9,space,1,612,1154538036,1154538649,,,,,,,,,,,,,
07-Mar-2019,203,2,0,space,1,700,1154540666,1154541366,,,,,,,,,,,,,
07-Mar-2019,203,3,7,space,1,613,1154543397,1154544010,,,,,,,,,,,,,
07-Mar-2019,203,4,6,space,1,529,1154546044,1154546573,,,,,,,,,,,,,
07-Mar-2019,203,5,2,space,1,665,1154548607,1154549272,,,,,,,,,,,,,
07-Mar-2019,203,6,5,space,1,646,1154551304,1154551950,,,,,,,,,,,,,
07-Mar-2019,203,7,6,space,1,701,1154553968,1154554669,,,,,,,,,,,,,
07-Mar-2019,203,8,8,space,1,620,1154556698,1154557317,,,,,,,,,,,,,
07-Mar-2019,203,9,1,space,1,786,1154559345,1154560131,,,,,,,,,,,,,
07-Mar-2019,203,10,3,no_resp,0,999,1154562158,1154563158,,,,,,,,,,,,,
07-Mar-2019,203,11,4,space,1,477,1154565188,1154565665,,,,,,,,,,,,,
07-Mar-2019,203,12,0,space,1,853,1154567702,1154568554,,,,,,,,,,,,,
07-Mar-2019,203,13,4,space,1,444,1154570598,1154571042,,,,,,,,,,,,,
07-Mar-2019,203,666,666,XXX,666,666,666,666,8,s,NaN,NaN,2109,NaN,NaN,1154571065,1154573173,NaN,NaN,NaN,NaN
07-Mar-2019,203,1,0,space,1,577,1154576209,1154576786,,,,,,,,,,,,,
07-Mar-2019,203,2,2,space,1,483,1154578805,1154579288,,,,,,,,,,,,,
07-Mar-2019,203,3,5,space,1,531,1154581336,1154581867,,,,,,,,,,,,,
07-Mar-2019,203,4,8,space,1,807,1154583900,1154584706,,,,,,,,,,,,,
07-Mar-2019,203,5,9,space,1,595,1154586730,1154587325,,,,,,,,,,,,,
07-Mar-2019,203,6,6,no_resp,0,1000,1154589360,1154590360,,,,,,,,,,,,,
